Gene	average_Primordial_follicle	average_Primary_follicle	average_Secondary_follicle	average_Antral_follicle	average_Preovulatory_follicle
ARID4B	1.94261375203662	2.89501404655021	3.80571103907018	2.67882750573681	4.65693195693825
ARID5A	2.70901246299651	3.18401602256531	2.83985362540804	4.87600878996116	0.229747079012022
ARID5B	0.98642583710459	1.23363981419754	1.77544699370937	0.13398544383295	0.291873665105356
ARIH1	2.85633900459653	3.42575903597866	4.23987736707123	4.27620369361871	5.14948690828686
ARIH2	3.40640511721951	4.9655812721939	2.65420437530265	3.90220032525441	4.76678075169517
ARIH2OS	2.01831055572418	1.67417428637108	1.93791275588952	0.851484099258622	0.270909444326432
ARL1	3.75682255981113	4.6140478455331	3.6569671433269	3.58919916689827	4.82534355120904
ARL10	0.00404399170991022	0.00132344636645614	0.0473556845325282	0.0446374408855474	0.0936387849546833
ARL11	0.114617165348172	0.00496530126090249	0.0986687699262246	0.0521311522673612	0
ARL13A	0	0	0	0	0
ARL13B	1.90012038911796	2.04453982436446	3.34963589029025	3.50869613976672	5.80985613781054
ARL14	0.0573267928134857	0	0	0	0
ARL14EP	3.25393731331648	3.92841627428934	5.5219548809431	6.04181930259986	5.47161852609597
ARL14EPL	0.0166578331243108	0.010256030732783	0	0	0.0559409689220747
ARL15	0.240331828443415	0.893382724587506	0.520432300360985	0.65752160099366	0.783390067972634
ARL16	4.87867550490373	5.44364236011595	3.76003556617159	4.13117026744485	1.37936203411351
ARL17A	0.431471668740765	0.537109545395337	0.272040545818264	0.345913292066601	0.305718051256692
ARL17B	0.511508118898452	1.89775696229241	0.63193327755117	1.13488454956915	1.33203936651382
ARL2	6.58016825571334	6.18983335911418	4.74885341743033	5.30203977778627	0.642913295549739
ARL2-SNX15	4.89784872417448e-06	0.0063508301011015	0	0.0910377816636141	0.403176805988468
ARL2BP	3.79768293673839	4.71228698545371	4.12489663050084	5.12527467539952	5.16578024589516
ARL3	1.45146586195936	2.58319573054515	2.03986231149467	1.98545150653643	3.01443509871973
ARL4A	2.97554164730995	3.1044951703116	4.04736961178221	4.24363792741029	4.09621496824648
ARL4C	2.90232997556422	2.93236479532141	4.09523437743818	5.2802407954231	5.66870271284624
ARL4D	3.43208705678499	5.37238660911443	5.23202924392985	7.63926405530643	5.5830632481543
ARL5A	2.61637098902961	3.69121405043792	2.88448455861467	2.98654962438152	4.93284159941806
ARL5B	1.11215336668129	1.65903439192194	2.10375021846809	1.59198966876967	2.57096305414644
ARL5C	0	0	0	0	0
ARL6	0.366959114264705	1.38735903779544	1.5936339835704	2.26806607371899	4.2369298044466
ARL6IP1	4.80948345650474	5.47983311435679	4.35306497565333	5.34184260780737	6.24152827687367
ARL6IP4	5.54208855091526	5.49909479083375	3.17598102698057	5.42246642918224	1.38059844113194
ARL6IP5	1.17473179734787	1.31117958174873	0.887052461081031	1.05972556587386	1.87578882610701
ARL6IP6	2.01142344166929	1.90804104618921	1.00394773796921	0.745338636169502	2.44412821434887
ARL8A	0.35519051445381	0.248413478323348	0.201303534506093	0.0395966445213941	0
ARL8B	2.35275991004907	3.85601740225231	4.38263030075838	3.82192888688614	3.55695727852478
ARL9	0	0	0	0	0
ARMC1	4.60953219467512	5.59626936856324	5.94886107878578	5.9754343863625	7.86726381856323
ARMC10	2.78890798418223	3.63846249144918	4.07011202734478	3.39031433695631	4.69786988162601
ARMC12	2.64841029021148	2.77373662956928	0.205034972738435	0.994744190692542	0.233091425556133
ARMC2	1.91678451898966	2.45834858790744	4.79675593988076	6.13441476939109	6.74543415280145
ARMC2-AS1	0.00514678348173018	0	0	0	0
ARMC3	0.00409017370561213	0.0170730034362123	0.0323529057175158	0.0431691716969913	0.42159955844535
ARMC4	0.127038131845247	0.739574704120013	0.0542577608318221	0.0232073005535848	0
ARMC5	1.01743942459689	1.11936215664601	0.401374520274767	0.137978474817244	0
ARMC6	4.08523833778745	4.78069810533675	3.22484221554118	5.91455318639086	1.27501709182755
ARMC7	4.89900417483725	4.85137867171188	4.62417223719103	5.54860882713593	0.949616491604667
ARMC8	4.13637499082485	5.21981062334237	4.90974999215143	5.63976733784675	6.88525680536359
ARMC9	4.23277254313026	4.81275971155999	3.55346760583881	4.61360400189585	4.65711645458444
ARMCX1	0.157254022164468	0.0547138464514997	0.00836594434042815	0.00730177581424242	0.0101270944281927
ARMCX2	0.141250524896607	0.234604792074092	0.0558532970828863	0.0242742436330764	0
ARMCX3	0.120103476246016	0.0891476806306819	0.126311738144416	0.0363422962119358	0.00668114150311727
ARMCX4	0.153055940416069	0.230655986356044	0.120180708091821	0.00880699788436043	0
ARMCX5	1.01018071741073	1.95429549496971	0.0250530631127084	0.00241224632706207	0
ARMCX5-GPRASP2	0	0.476282480578227	4.91466962723602e-07	0	0
ARMCX6	0.516956631136234	0.28798440972261	0	0.0435454723240193	0.0514828025942393
ARMS2	0	0	0	0.0102096703145843	0
ARMT1	0.392349374141202	1.40500665589954	1.73403227486898	0.35998454199209	0.840397663266246
ARNT	1.26929804330391	2.03797077648199	1.3898838307494	1.69814872875901	0.681945207346463
ARNT2	0.183381624524475	0.507777557613345	0.704592220935493	0.900105246488397	1.69914252185636
ARNTL	3.41304817420887	4.23354847666426	2.77896895531561	2.70232102037649	1.97192724052159
ARNTL2	0.659912890740989	0.910507054776276	0.510618693695956	0.720585025852239	0.336138443532953
ARNTL2-AS1	0	0	0.0275096302418594	0	0
ARPC1A	4.48514583967077	5.48312867648195	4.25818535567156	4.65566743201968	3.58514745927692
ARPC1B	6.18815049330912	6.07557373881286	5.5850800199109	6.54618237899222	4.73237795950482
ARPC2	6.12387666041453	6.76300162337952	5.96159143109843	7.322107493785	8.42690259528322
ARPC3	6.53481868126309	6.85634922371991	5.63674761126055	5.97295570586701	5.05906913737343
ARPC4	4.56749445182901	4.3386338751862	3.49543671173472	4.8101313155121	2.73734710672816
ARPC4-TTLL3	0.000234269820096907	0.0544755561871634	0.00973024610249939	0.0288608305890248	0.0231969385644506
ARPC5	4.10075044994813	5.43627733912546	3.90041291372618	3.40164975458118	2.77740738882533
ARPC5L	4.82754031190314	4.87112896591014	4.5903055866888	6.00655613331556	4.75152259583571
ARPIN	0.425901702653461	0.561932608504252	0.968239865279538	1.02248174377899	0.313694457506242
ARPP19	3.04211152569332	4.29135105715025	2.95771716205183	2.90715719986344	3.2300629727424
ARPP21	0.456882583766451	1.54277247479451	0.2014255979214	0.53746434308113	1.39839636288314
ARR3	0	0	0	0	0
ARRB1	0.0968672458683392	0.0207162445328181	0.0196033587291808	0.0290537073672809	0
ARRB2	2.72935329805968	3.50876275586333	2.61487953324817	2.22663407149087	0.836184493908924
ARRDC1	3.50931915238177	4.24257605967804	2.81483299404351	5.2404432748576	1.4111604510569
ARRDC1-AS1	1.55782614802403	2.24672004260647	1.38441513500621	3.87387354379877	1.74846962435523
ARRDC2	0.910882684209874	1.22272535908731	0.549012165746085	1.22213590746415	0.148338533354084
ARRDC3	0.557329562240804	1.04137104470746	0.418485745140993	0.130488216451752	0.0264336491672004
ARRDC3-AS1	0.326129110583974	0.0699858535400869	0.226269558159517	0.208095824103618	0.1249391074113
ARRDC4	0.16931353772636	0.58637737867425	0.174507896020372	0.251999825080484	0.490006894245392
ARRDC5	0	0	0.00881212267016877	0	0
ARSA	0.699784965133791	0.191834064922779	0.791864766897529	0.908889384694904	0.0357665093000303
ARSB	0.753868609387496	0.83532353323353	0.414833713974159	0.397540200668793	0.262141813868344
ARSD	0.379743752304921	0.0693879276248928	0.3115073738752	0.338817680279797	1.32872621575581
ARSE	0.110571269680595	0.00150280378423282	0	0.0290815090465154	0
ARSF	0.00192878504281186	0.000548149337520192	0.0165630910871715	0.0823199345398003	0.0205814687040523
ARSG	0.637557739799607	0.881194649109964	0.177481586957304	1.03972119571031	1.37126800211601
ARSH	0	0.04540500350464	0	0	0
ARSI	0.0191689428188199	0.0148035251296866	0.222849594539639	0.829218088262083	0
ARSJ	0.155657769909097	0.161286437671951	0.196755716969515	0.177147458019852	0.539393463226098
ARSK	0.507203872692904	1.09019805575379	1.95893924690253	1.27373613989383	2.45122646872739
ART1	0.00753280853066259	0	0	0	0
ART3	0.0280393189830006	0.0250245944906173	0	0	0
ART4	0.0191849840504715	0	0	0	0
ART5	2.4155110505977	2.79172956306119	5.52496728467687	5.78385513142057	2.25499762727064
ARTN	0.00545205562721312	0.0128708130780297	0.0100572129595835	0	0
ARV1	1.29553223651565	2.79863766680074	1.98957364102509	3.52958938619098	5.19945274989537
ARVCF	0.300095470778948	0.859862257978502	0.41869403305441	0.212080433571432	0.005111140936712
ARX	2.29749821674674	2.58290007756324	1.18007035146447	0.861921587346355	1.50507045692021
AS3MT	0.291207648486518	0.000805683088031488	0.699650615800121	0.0543414723992167	0.000631704801388038
ASAH1	2.77810418554325	4.30385054732959	3.35647822935616	3.67170864684803	4.62096939552808
ASAH2	0.0246968938651498	0.155181179119376	0.139301440905662	1.81468430668388	1.3598319213848
ASAH2B	0	0.33906309492837	0.281214444611241	0.831708056510461	1.60071879485468
ASAP1	2.2196327246776	3.00523781903924	2.83966867276249	3.09967587281213	4.5393276117733
ASAP1-IT1	0.0088399443617247	0	0	0	0.103329382222132
ASAP1-IT2	0.196471571039957	0.0273670868888153	0.158485833663474	0.0292583745712229	0
ASAP2	1.97114476070344	2.86291145417942	3.96870218065737	3.29079761961148	2.97267781390919
ASAP3	0.697115504520929	0.945334192298515	1.38381287955122	1.52397012343066	0.129853418420137
ASB1	1.34777754593873	2.19546864814938	1.52883110503704	2.63541126749583	0.105730527584179
ASB10	0.0647421305714745	0.00747001129102164	0.00555430610712799	0.00363484518774996	0
ASB11	0.881914107110475	0.708361617657509	0.716201203566549	0.825901909166459	0.145925783518197
ASB12	0.00804246661726294	0.0197020356377371	0.0960079741036162	0	0
ASB13	0.029311527204611	0.0675632974382763	0.0252723859763388	0.00517294494127059	0
ASB14	0.289722987550414	0.23219092661344	1.22386527698553	0.205320122566148	0.101443342552027
ASB15	0.00374995014139016	0	0	0	0
ASB16	0.101348287746306	0	0.0349937872567007	0.0166624608574021	0
ASB16-AS1	0.342805386335702	0.188428196681183	1.46120042382554	1.44103871337957	0.909974657618179
ASB17	0.0540872938903203	0	0	0	0
ASB18	0.00703773299016195	0	0	0.0074020402941171	0.0209213828449309
ASB2	3.76875396802238	3.44495982441935	1.05340174435598	2.51115728567465	0.646702858623726
ASB3	2.01819401104526	2.77549400668232	3.01584608338941	3.74853205579107	4.51392576866555
ASB4	0.0354638260830656	0	0	0.00148157518649389	0
ASB5	0.26018530134918	0.246837881216387	0.127827223297783	0.0308327500915092	0.264047647643341
ASB6	5.01190011462174	4.57553979367407	4.2407291882092	5.69266020632484	1.20350820315797
ASB7	0.600451661897495	1.48466009373015	2.01088688433346	1.11845813712528	0.816068562148862
ASB8	4.90046155090751	5.85738867393801	5.52327290855926	5.49248189851512	6.76616384720352
ASB9	0.0284693753757004	0	0	0.327504806608952	0
ASB9P1	0.00603937296687921	0	0	0	0
ASCC1	1.30681535419876	2.73231768685852	1.99015669980504	1.33506444957635	0.722740822027408
ASCC2	5.80328797576392	6.52042540710073	3.70334112121709	6.06204212812437	1.64336940509182
ASCC3	2.35261815896346	2.71825358544808	2.28352835765789	2.21502334359354	3.4439935779533
ASCL1	0.254767048519353	0.00650199742270616	0.0948445920712065	0.0543039937687486	0.122855249856173
ASCL2	0.610830402266198	0.983577058490448	0.109800508613927	0	0
ASCL3	0	0	0	0	0
ASCL4	0	0	0	0	0
ASCL5	0.00694037440344618	0	0	0	0
ASF1A	5.62911233629257	6.54036455116574	6.81268359179122	7.55748683948752	7.76257975588482
ASF1B	2.70658132321056	4.56704305047324	3.6826639334642	6.03576789403628	6.2747255987159
ASGR1	2.58623807275437	3.88361345862467	2.93538036498944	3.50680130844709	1.52285756878214
ASGR2	4.19743156500569	5.15320938064443	1.3049774474676	2.13878683718269	0.380095352616015
ASH1L	0.36514919716447	1.24586274321159	1.42646569059947	0.951461276390649	2.30006092416131
ASH1L-AS1	0.271209520745863	0.114408142876076	0.21118216106819	0.151590587319503	0.115739737467103
ASH2L	3.57186975668005	4.70118621224901	3.3059354267602	3.48165767895381	2.12543244361126
ASIC1	0.35295150004453	1.42810495112398	1.08942989547736	1.73873702538761	0.375282494324807
ASIC2	0.845612374456203	1.22116204111801	0	0.271494587656322	0.276223333382568
ASIC3	0.0315682715064119	0	0.321491544158889	0.167670339178565	0.0610093772124791
ASIC4	0.0272613423818034	0.0013319878119481	0.0498030488152419	0.232602029110711	0.0366444423239371
ASIC5	0	0	0	0	0
ASIP	0	0	0	0	0
ASL	0.60814976773553	0.80020135237931	1.45122462070679	0.805329327744932	0
ASMT	0.1721565436238	0.855553735011112	0.442637809440788	1.21518360452662	1.09628499147755
ASMTL	3.68944339181939	3.50292893493865	2.48857502224646	3.51761257596749	2.63369253684932
ASMTL-AS1	0.283907112705484	0.0131441836093893	0.18642656475304	0.0722625704881715	0.0306759318399775
ASNA1	5.0949965723469	6.03260908633177	1.7397576255853	1.60139196975567	1.64712313954257
ASNS	3.67804334773471	4.50777409001592	3.27068765643398	3.88761590720654	0.539097928765032
ASNSD1	2.45410224249844	3.21497892378097	3.22164046948092	3.50178587062152	4.52218891571693
ASPA	0	0	0	0	0.0180341525611855
ASPDH	0.0124258998135011	0	0	0	0
ASPG	0.308926441423559	0	0	0	0
ASPH	2.17498796722221	3.46039267686663	2.41966556058572	2.28257837311189	3.13189281628815
ASPHD1	0.13160533351199	0.0238347924014503	0.02789304274925	0.00753617104853292	0
ASPHD2	1.50550727103872	2.49175082776029	2.9022233864353	3.93548396500109	3.11765820671299
ASPM	2.95737082304888	3.6431519218702	3.6250397738293	3.99095723105729	5.70940468466556
ASPN	0.00449760198112601	0.0282393165210094	0.141747069151724	0.0365500594434688	0.0120655505074434
ASPRV1	0.0302171332723807	0	0.0251691280327868	0	0
ASPSCR1	5.12948368349925	4.7973095227722	3.82553183302895	5.04323578730988	1.44278631904958
ASRGL1	1.65620767221564	2.60278501000305	1.81503881537896	2.19325265301606	3.16411653362281
ASS1	1.22861218930016	1.35691295459894	0.56461570626636	0.625678436387474	0.363589815475523
ASTE1	1.34120437322214	2.09530518434642	1.96241422355296	2.37576506479924	2.08689482642172
ASTL	2.25461996640363	4.43150692510008	0.622017169173986	4.76566402719572	2.57571053478681
ASTN1	0.0460492293995908	0.0644747874580531	0.0346392789690034	0	0
ASTN2	4.03921370823727	4.50115343788436	5.15454886512896	6.16765913294895	2.56919023488462
ASTN2-AS1	0	0	0	0	0.039027754488084
ASUN	0.66371782479109	1.57822722864524	1.22313744471461	2.12689703965798	3.50754389844471
ASXL1	3.20173742565611	4.01492640791578	4.35685918197691	4.12503572053281	4.36874695712057
ASXL2	0.757993037268989	1.11087794766702	1.67596417213619	1.59556520312807	2.5124684132134
ASXL3	0.995333798190049	1.59267962043037	1.99917274076978	2.4860223298892	1.87101380023014
ASZ1	1.08116743417091	1.13706230412012	3.03626132347631	0.768749602318986	1.31204501865715
ATAD1	3.36602170679167	4.22485413802127	4.6436002228341	3.67712773629031	4.64552884932751
ATAD2	1.69829056173584	1.96914575980339	2.27468998372284	2.34013977862407	3.64002434287958
ATAD2B	0.957749149424703	1.24697812760769	1.62568787145257	1.14895598321738	2.40690767948182
ATAD3A	3.06642667403879	3.17699674643275	1.89012925041203	4.59066929459546	0.930882984343397
ATAD3B	1.67722656012445	1.25097104121442	0.311654618098405	1.52978123159821	0.662681119648767
ATAD3C	5.23474162041519	5.17629394900836	4.23198060852522	5.29224046000757	3.78138843148349
ATAD5	0.973839078468519	1.27608277769596	1.83819426826921	1.3415665368334	3.15599012855067
ATAT1	0.115604316648403	0.066074694900029	0.260873232310761	0.230191229295752	0.0646635736235846
ATCAY	0.275297351066794	0.0466021318218976	0.370897704704156	0.0875485184276537	0.0461547030606746
ATE1	1.49724652616645	3.24397675241447	2.22078949521144	2.1817438417427	2.79110550501685
ATE1-AS1	0	0.0047407085301606	0.0159284206648877	0.160532074193795	0.0726285403834777
ATF1	1.11075230995618	2.50762951436916	2.36281502959758	2.00318430469813	2.08710455209862
ATF2	1.83288971628699	2.52343955291414	2.08153803197397	1.89089920839291	4.30911786713864
ATF3	1.05032526040903	0.496296479312386	0.409780357190392	0.0280953171627922	0
ATF4	5.45882427310628	5.96354622861332	4.79558175811439	6.26518059615085	4.87399857264912
ATF5	1.64488598318044	2.25788900857256	2.41444073498405	3.26538954838437	1.64946160753831
ATF6	3.50291262410876	3.57988750053545	3.00521258775442	3.41357732371936	3.88074733684191
ATF6B	0.630773578105852	1.12993241123787	0.0430000403273545	0.461334060570115	0.312222931599204
ATF7	1.95117108177661	2.24125695595575	2.3895064720878	2.15619476626239	3.42020253161094
ATF7IP	1.6288226915939	3.38429435621904	2.52283972506998	2.61646395380966	3.05392135390571
ATF7IP2	1.79580331689027	2.98300943243094	2.38656700834314	2.62780006755338	1.13100025800009
ATG10	1.92907051030212	1.9539738294127	2.02808224134255	2.48026286822263	3.690646982465
ATG101	2.89884761984059	3.81211361713132	4.18263253689482	5.50408576444684	2.07125158918514
ATG12	2.98403880366763	2.90730869769716	2.54069160267158	1.99543038912081	1.68511217209534
ATG13	2.42337000258533	3.41469664862413	2.76324484000076	3.2096907935441	0.955128098340982
ATG14	3.55776966261544	4.23559118607499	3.45029357960977	4.62424588906818	3.90499406897368
ATG16L1	2.5479787744261	3.33377991767897	1.82890602720549	2.04955674878634	2.33044230501577
ATG16L2	0.061209862810385	0.535557579282693	0.0100894412633258	0.542591979842322	0
ATG2A	0.511933575852084	0.804232257697565	0.597961838628843	1.91917917293368	0.0331480483394488
ATG2B	1.47810789845614	2.25805495215228	2.89079551155376	1.65582675855763	1.44900239402215
ATG3	5.00912273021286	6.62710723568451	5.40675956434645	4.73952563363336	3.55390939330181
ATG4A	0.284034151287177	1.4843484436065	2.83305755522785	3.71597937808585	3.08497685232696
ATG4B	6.4723033381807	5.85066067876565	4.39474740946095	5.79569153087017	0.95341128803732
ATG4C	1.8068759869827	2.82932120507547	2.61748269768999	3.08830046814417	4.51112118221991
ATG4D	1.73555767681802	3.01634642361318	0.350146837816664	3.99909357686758	0.887735204131327
ATG5	2.32598319906442	3.61151513458642	3.23808899246371	4.56922712766321	4.18104839928889
ATG7	5.81193721352943	5.76533956610493	3.32641283160237	4.84169975426033	1.69825386871325
ATG9A	2.82310542132775	3.54657484295048	1.8159225726172	2.26748181425412	0.0714236941047486
ATG9B	0.555285367720978	0.520492417795669	0.115071086308346	0.0362795677665205	0.033397284788967
