Gene	GV_Mean	MI_Mean	MII_Mean
SRFBP1	19.07696421	18.63083275	25.54979627
LOX	0	0	0
CTC-441N14.2	0	0	0
ZNF474	0	0	0
CTC-441N14.1	0	0	0
CTC-441N14.4	0	0	0
CTD-2544H17.2	0	0	0.098921624
SNCAIP	0.486234412	0.354950394	0.536139646
CTD-2544H17.1	0	0	0
CTD-2280E9.1	0.074907957	0.020953698	0.422103559
CTC-210G5.1	3.57980766	2.059059257	1.783887087
RP11-166A12.1	0.018169201	0	0.012497071
ARGFXP1	0	0	0
SNX2	18.95669988	27.97619883	53.81569655
AC093267.1	0	0.102985725	0
snoU13	0	0	0
CTB-36H16.2	0	0	0
SNX24	14.09506965	23.55174213	41.10698678
snoU13	0	0	0
RN7SL689P	0	0.102615463	0
PPIC	5.261110026	2.98483951	3.865016185
RP11-359P5.1	2.079160596	1.236255948	0.748959625
RN7SL711P	0	0	0
AC106786.1	0.041469124	0	0
PRDM6	0.072794012	0.005653098	0.06263746
CTD-2347I17.1	0	0.105662772	0.187884196
CEP120	6.431881063	7.395458219	10.64320982
KRT8P33	0	0.01587133	0
HMGB3P17	3.098630518	1.32897067	1.116815374
Y_RNA	0	0	0
CSNK1G3	11.93486374	14.40246349	11.92783613
KRT18P16	0	0.015116753	0.011478183
HMGB1P29	0.076190003	0.070072586	0
RP11-93O7.5	4.995210573	1.078105409	1.642683882
CTC-369A16.2	0	0	0
CTC-369A16.3	0	0	0
CTD-2308B18.4	0	0	0
CTD-2308B18.1	0	0	0
CTD-2308B18.2	0	0	0
CTD-2308B18.3	0.212288615	0	0.074543383
ZNF608	0	0	0.019195531
RP11-43D2.2	0	0.027145316	0
RP11-436H11.2	0	0	0
RP11-436H11.3	0	0	0
RP11-436H11.4	0	0	0
RP11-436H11.5	0	0	0
RP11-436H11.6	0	0	0
RP11-436H11.1	5.477217598	5.680016895	3.285093079
RP11-284A20.3	0	0	0
RP11-284A20.2	0	0	0
RP11-284A20.1	0	0	0
RP11-257I8.2	4120.867848	699.6968301	773.992705
RP11-257I8.1	0.939017104	0.499945989	0.549517461
RP11-508M8.1	65.9902891	90.27890089	143.306783
RP11-425E13.1	0.747018668	0.537059996	3.226771167
HMGB1P22	0.177276183	0.390713443	0.029331497
RN7SKP117	0	0	0
RP11-395P13.2	0.078129614	0	0
RP11-395P13.1	0	0	0
RP11-395P13.3	0	0	0
RP11-395P13.4	0	0	0
RP11-395P13.5	0	0	0
RP11-395P13.6	0	0	0
RP11-756H20.1	0.034035506	0	0.123888133
CTC-394G3.1	0	0	0
CTC-394G3.2	0	0	0
RPSAP37	0	0	0
RP11-114J13.1	7.227141514	1.412717296	2.686139213
CTC-339D2.1	0.464661647	0.053483324	0.078229135
AC010235.1	0	0	0
GRAMD3	0.958047334	0.843951904	0.697295841
RP11-517I3.1	5.064170178	3.451296951	2.971373758
ALDH7A1	14.18606423	14.43326016	15.91921097
RNU6-963P	0	0	0
PHAX	53.26783465	43.82009329	38.41320175
RP11-395C3.1	1.619045593	0.542089204	0.321414749
C5orf48	1.369349318	1.129093592	1.006293167
RP11-772E11.1	5.157414876	2.981576557	3.493516264
RP11-434D11.1	0.45019089	0.055498928	0.125374106
RP11-434D11.4	0	0	0.033161065
RNU6-752P	0	0	0
LMNB1	3.654441191	2.756802084	1.837870083
44623	0.209437686	0.072833913	0.239029212
C5orf63	0.574449058	0.915541633	0.668242619
MRPS5P3	0	0	0
CTB-88F18.2	0	0	0
CTB-88F18.4	0	0	0
CTB-88F18.3	0	0.041753878	0.03969724
AC011416.1	0	0	0
MEGF10	1.932024393	1.219656051	1.096917994
CTD-2195M15.1	0	0	0
CTD-2195M15.3	0	0	0
HNRNPKP1	0.0266093	0.038329561	0.107328457
PRRC1	9.17293735	11.02372158	18.10989654
CTXN3	0	0	0
CTC-548H10.2	0	0	0
CTC-228N24.1	0.629648318	0.71540162	0.800882869
RP11-483H11.1	0.026164025	0.026791101	0.006124853
CTC-228N24.2	0	0	0
CTC-228N24.3	0.349737882	0.108966607	0.083293104
SLC12A2	8.487891099	10.34435953	9.262359122
KDELC1P1	0.013816434	0.081399701	0.009842789
FBN2	0.087617253	0.030210754	0.025165405
Y_RNA	0	0	0
SLC27A6	10.33861433	8.669261542	17.46509648
CTC-573M9.1	1.594740739	0.261063143	0.266774721
ISOC1	18.74529125	52.65717892	67.50809903
MIR4633	0	0	0
MIR4460	0	0	0
ADAMTS19-AS1	0	0	0
ADAMTS19	0.180695067	0.671296883	0.365109872
CTC-575N7.1	4.859031585	8.196160886	7.365320778
KIAA1024L	0	0	0
CHSY3	0	0	0
RNU6ATAC10P	0	0	0
HSPA8P4	0.01818208	0.065561002	0.048073242
AC004769.1	0	0	0
RNU7-53P	0	0	0
ARL2BPP4	0.279931667	0	0.188015672
AC005741.2	0	0	0
RP11-114H7.1	0.121771212	0.144441427	0.055837477
RP11-114H7.2	12.0450299	9.400987881	7.5038016
RP11-114H7.3	0.548562136	0	0.231197589
HINT1	454.8544479	657.1175546	519.7021214
LYRM7	2.454189935	1.938408867	1.041958799
CDC42SE2	18.56112536	13.89604477	12.50687871
RAPGEF6	3.141133346	3.579990283	4.408694884
CTC-432M15.3	3.486142914	3.359939566	5.803847521
FNIP1	0.583383471	1.115150791	1.115257263
ACSL6	0.7828823	0.826670867	1.149268723
AC034228.7	6.595011835	6.795474852	9.560555965
AC034228.4	0	0	0
AC034228.3	0	0	0
AC034228.2	0	0	0
IL3	0	0	0
CSF2	0	0	0
snoZ6	0	0	0
AC063976.1	0	0	0
AC063976.2	0	0	0
AC063976.3	1.028267738	0.317811669	0.159103484
P4HA2-AS1	0.349673635	0.13945814	0.774638233
P4HA2	0.153628039	0.139909196	0.929921236
AC063976.7	0	0	0
PDLIM4	0	0	0
SLC22A4	0	0	0.005637875
AC034220.3	0.192898634	0.172928725	0.182260321
MIR3936	0	0	0
SLC22A5	0.135168433	0.083812915	0.073605226
C5orf56	0.096933931	0.07602207	0.171242051
AC116366.5	0	0	0
Y_RNA	0	0	0
AC116366.6	0	0	0
IRF1	6.542845277	4.043826329	4.259879155
IL5	0.054427461	0.419643574	0
RAD50	32.520732	28.84164518	27.97126188
AC004041.2	5.336629934	1.348104753	0.916200462
IL13	0	0	0.030673842
IL4	54.48909764	35.9328604	44.12932762
AC004237.1	0.207659354	0	0.029587189
KIF3A	18.37606455	28.8616743	41.4846017
CCNI2	15.81265116	6.339074211	6.861379936
44812	1.756495412	0.837207897	1.53577217
SOWAHA	0.175511857	0.095910656	0.134524234
AC004775.5	0.060387032	0.077932581	0
SHROOM1	0	0.009037227	0.010228157
GDF9	372.76172	501.4820605	1528.293097
UQCRQ	322.2324932	361.9852893	182.2017756
LEAP2	1.040138243	0.343701971	0.332666897
AFF4	8.31583865	5.280294994	5.903805137
AC010240.2	0.017920411	0.011065108	0.019628368
Y_RNA	0	0	0
ATP6V0E1P1	0	0	0
CTC-350I8.1	0	0	0.112095419
AC010240.3	0	0.139757986	0.080591752
Y_RNA	0	0	0
ZCCHC10	72.59998676	78.5579998	43.39345963
RP11-485M7.1	1.351567334	1.124818955	1.286849596
HSPA4	29.84077388	12.43375908	18.89844192
RP11-485M7.3	4.512922946	0.361103447	0.684068581
CTB-49A3.2	8.628345467	7.588035109	8.731068639
CTB-49A3.1	0	0.00561562	0
FSTL4	5.559183273	3.756840297	7.383552323
CTB-49A3.5	0	0.023862248	0
CTB-49A3.4	0	0.108581263	0
CTB-3M24.3	0	0.142262385	0.108020138
MIR1289-2	0	0	0
AC005195.1	0	0	0
AC005178.1	0	0	0.100631115
snoU13	0	0	0
CTD-2131I18.1	0.127627282	0.066134415	0.194484732
C5orf15	0.913807509	2.074676531	3.458843905
VDAC1	48.33689035	43.39286156	39.48911967
CTB-113I20.2	0.210263672	0	0
CTB-113I20.1	0	0.154024236	0
TCF7	1.491443743	1.238101954	1.26838433
SKP1	65.84040774	154.4923936	173.3791228
CTD-2410N18.5	675.1412673	1088.522628	962.0396316
PPP2CA	19.18487193	17.86385854	24.67853203
CDKL3	6.990149537	4.776466144	4.737729686
CTD-2410N18.4	13.32827826	8.591453331	8.869883621
MIR3661	61.67764295	31.92024255	31.73974192
CTD-2410N18.3	0.363806552	0.101972882	0.120790424
CTD-2410N18.1	3.68410779	3.018648325	1.328330719
UBE2B	112.3137545	79.53564868	53.48518612
RP11-215P8.3	0.087445068	0.217162526	0
CDKN2AIPNL	10.50486236	6.665759934	8.721211017
RP11-215P8.1	1.375709811	1.265251484	0.8119961
RP11-215P8.4	0	0	0
AC005355.1	2.37470089	0.927540811	0.825443578
RNU6-456P	0	0	0
AC005355.2	0.57111454	0.39272158	0.087084634
RN7SL541P	0	0	0
PHF15	0.051063448	0.004575084	0.004484725
SAR1B	1.41408013	0.49693354	0.812166384
RNU6-1311P	0	0	0
SEC24A	5.61551005	11.07346427	10.34801995
RNU6-1164P	0	0	0
RNU6-757P	0	0	0.442776906
CAMLG	114.7692158	67.50619164	85.348885
DDX46	16.3572202	14.44985039	11.29640904
CTB-2L9.1	0.172204743	0.027550814	0
C5orf24	0.962030163	0.549828997	0.471624316
AC006077.4	0	0	0
TXNDC15	1.909979637	0.570640861	1.083754174
PCBD2	0.974779261	0.297997946	0.207264593
CTB-36O1.7	31.80894907	37.32188893	16.40295211
MTND6P4	76.99810961	125.1151824	51.9321891
MTND5P11	22.98143585	33.02255933	13.41901137
MTND4P12	222.0868981	279.9829868	116.9982266
MIR4461	61.84315959	58.29571631	30.3210335
MIR4461	17.05529695	19.03939617	5.775092019
CTB-36O1.3	6.528825394	10.26789061	5.856271462
CATSPER3	0	0	0.009615867
PITX1	2.235818434	0.630197889	1.656328437
CTC-349C3.1	1.437737487	1.068368457	0.88272608
CTC-276P9.1	0.02529815	0	0
CTC-276P9.2	0.530746804	0	0.197173154
CTC-276P9.3	0.079830296	0	0
CTC-349C3.2	0	0	0.078434985
H2AFY	0.431708407	0.221529403	0.258409916
CTC-203F4.2	0.031009915	0	0.044492569
C5orf20	0	0	0
TIFAB	0	0	0
CTB-138E5.1	0	0	0
NEUROG1	0.134027483	0.131042262	0.443244492
CTC-321K16.1	0.339610357	0.1357275	0.36882485
CXCL14	0	0	0
CTC-321K16.4	0	0	0
AC009009.1	0	0	0
AC011431.1	0	0	0
AC011431.2	0	0	0
MIR5692C1	0	0	0
AC114296.1	0	0	0
RP11-119J18.1	0	0	0
SLC25A48	0.945624685	0.576293605	1.186155251
IL9	8.27953757	6.076808915	8.753198243
GS1-39E22.2	4.498150125	0.494935105	1.558552229
GS1-39E22.1	0.166114628	0.196313628	0.298105626
LECT2	0	0.028371061	0.126566454
FBXL21	0.502881228	0.557062573	0.887201614
TGFBI	0.005322017	0.000699056	0
VTRNA2-1	0	0	0
SMAD5-AS1	0.036301711	0	0.008345048
SMAD5	13.04757082	13.4349291	17.30710726
AC009014.3	0	0	0
TRPC7	2.283572282	1.736237693	3.753056904
TRPC7-AS1	0	0	0.065889595
TRPC7-AS2	9.692028606	4.0669004	5.402076601
HSPD1P18	0	0	0
HNRNPA1P13	0.13705292	0.098673756	0.293822243
RP11-114H21.2	1.036384209	2.044458712	0.820079834
CTB-1I21.1	0.534103523	0	0.199546639
CTB-1I21.2	0.281746196	0.109432604	0.020773103
SPOCK1	1.344849993	1.705746494	2.3749561
AC106775.1	0	0	0
KLHL3	0.154022528	0.137865224	0.141833444
MIR874	0	0	0
RP11-381K20.5	0.515832339	1.066635368	0.302487162
HNRNPA0	4.556719621	7.38843455	3.792150913
RP11-381K20.4	0	0	0
NPY6R	0	0	0
RP11-381K20.2	3.419262622	3.326387862	3.123324017
MYOT	0.783192729	0.582192747	0.541366369
PKD2L2	0.59750345	0.328357152	0.450513488
FAM13B	3.116720077	2.292946417	2.561340554
AC106753.1	0	0	0
RP11-325L7.1	1.241422756	0.956543299	0.615411555
RP11-325L7.2	0	0	0
RNU6-1148P	0	0	0
WNT8A	0.675916886	0.068775083	0.313767445
NME5	3.618326573	3.66580555	2.107330694
snoU13	1.894562217	1.64453175	0.503343527
RNU6-460P	0	0	0
RNU6-888P	0	0	0
BRD8	43.58940848	27.23305121	19.53380269
KIF20A	4.259629555	7.885235174	17.82079019
CDC23	16.66286064	14.23511827	10.78749225
GFRA3	0.490570528	1.063531266	0.958001369
RP11-166J22.1	0	0	0
RN7SL682P	0	0	0
CDC25C	11.95623134	10.74589192	23.86094228
FAM53C	15.1416417	7.251138023	7.128096338
RP11-256P1.1	19.58102104	16.93341576	19.90906644
KDM3B	1.100945839	1.400420297	2.066190882
REEP2	10.03423422	3.260772262	1.980547699
RP11-461O14.3	0	0	0
EGR1	1.456888552	1.327689797	1.091777699
RP11-461O14.1	0.951320793	2.112500801	1.905585794
ETF1	5.167554679	3.444308094	2.223705236
AC011385.1	0	0	0
AC011385.2	0	0	0
HSPA9	17.61481884	10.41910685	18.45935695
SNORD63	1.191371381	0	0
SNORD63	0.668697577	0.732832932	0
CTNNA1	12.65406821	16.43012229	21.60628176
CTB-164L20.1	0	0.047596795	0
snoU13	0	0	0
AC034243.1	0.520855532	0.099971437	0.496801999
RN7SL867P	0	0	0
LRRTM2	0.007460449	0.006188791	0.003632296
SIL1	14.54497867	10.95583332	8.476712255
CTB-46B19.2	0.718483182	0.299775184	0.413173032
CTB-46B19.1	0	0.063726086	0
RNU6-572P	0	0	0
MATR3	1.476040063	1.25896423	4.305873378
SNORA74	0	0	0
SNORA74A	0	0	0
RN7SKP64	0	0	0
PAIP2	120.6046371	72.6458515	42.16240011
CTB-43P18.1	73.5644583	15.93659157	17.42159696
SLC23A1	0	0	0
MZB1	0	0	0
PROB1	0	0	0
SPATA24	3.30777115	1.594338779	0.478815839
DNAJC18	7.845810551	2.702556023	2.561223209
RNU5B-4P	0	0	0
ECSCR	8.618264657	0.58716926	7.164044459
AC138517.1	0	0	0
TMEM173	0.08846784	0.014366167	0.028751747
AC138517.5	0	0	0
AC138517.4	0.262489297	0.175659875	0.332973454
UBE2D2	14.40757889	9.018878191	10.84790757
Y_RNA	0	0	0
CTD-3224K15.3	0	0	0
CXXC5	0.077890283	0.005863163	0.148100836
CTD-3224K15.2	0	0	0
CTB-35F21.1	0	0.034438517	0
RNU6-236P	0	0	0
CTB-35F21.2	0	0	0
CTB-35F21.3	0	0	0
CTB-35F21.5	0	0	0
PSD2	0	0	0
NRG2	0.018617301	0.006661875	0.013074621
CTB-35F21.4	0	0	0
Y_RNA	0	0	0
LINC01024	0.336859074	0.076710453	0.309758498
PURA	0.231315892	0.299987172	0.323954109
IGIP	0.014523859	0	0
CTB-131B5.5	0.020471418	0.000591627	0
CYSTM1	134.9098744	168.4175391	175.7231442
AC011379.1	0	0	0
CTB-131B5.2	0.007138544	0	0
PFDN1	101.139558	74.65985246	47.33602843
HBEGF	0.02803082	0.092744447	0.049413971
CTC-329D1.3	0	0	0
SLC4A9	0.063834371	0.01390743	0.006090466
CTC-329D1.2	0	0	0
RNU4-14P	0	0	0
ANKHD1	0.485920177	0.155084894	0.151654839
ANKHD1-EIF4EBP3	0.439060076	0.157397975	0.156516851
SNORD45	0	0	0
SRA1	4.434078226	1.173276955	0.956832185
EIF4EBP3	4.846367001	2.452739166	1.985991395
APBB3	0.013229953	0.003163834	0
SLC35A4	2.488786378	0.592926678	1.329326042
SNORA27	0	0.15524665	0
HAUS1P1	5.527520408	3.90171112	1.845000344
RP11-515C16.1	0	0	0.035029819
CD14	0	0	0
NDUFA2	112.4377623	63.61926466	66.95044327
TMCO6	0.911608845	0.35937271	0.753755521
IK	55.26948406	45.67690727	38.43739352
MIR3655	527.7156161	515.9776554	302.921287
WDR55	0.716514828	0.306204822	0.432253595
DND1	1.390947526	0.614499677	1.206831153
HARS	1.86153952	1.060592696	1.90707058
HARS2	0.60685514	0.454945598	0.719152016
ZMAT2	251.3791142	208.2454327	142.0395317
VTRNA1-1	0	0	0.306153673
VTRNA1-2	0	0	0
VTRNA1-3	0.510915002	0	0
RP11-515C16.7	0	0	0
AC005609.2	0	0	0
PCDHA1	0	0.000503688	0
PCDHA2	0	0.000452878	0
PCDHA3	0	0.000512741	0
PCDHA4	0	0.000509308	0
PCDHA5	0	0.000501934	0
PCDHA6	0	0.000509593	0
PCDHA7	0	0.000523023	0
PCDHA8	0	0.000515638	0
PCDHA9	0	0.000286369	0
PCDHA10	0	0.004784329	0
AC005609.1	0	0	0
PCDHA14	0	0	0
PCDHA11	0	0.000520934	0
PCDHA12	0	0.000523323	0
PCDHA13	0	0.000514668	0
PCDHAC1	0.044936544	0.046249177	0.057185386
PCDHAC2	0	0.000458719	0
PCDHB1	0.273140044	0.236990265	0.278505208
PCDHB2	0.085842834	0.101083801	0.049188755
AC005754.7	0	0	0
PCDHB3	0.006805577	0.000854141	0.002388057
AC005754.8	0.040554657	0	0
PCDHB4	0	0	0.013686681
PCDHB5	0	0	0.004438921
PCDHB6	0	0	0
PCDHB17	0	0	0.002473818
PCDHB7	0	0	0
PCDHB8	0.062410191	0	0.057164116
PCDHB16	0.008661819	0	0.002299423
PCDHB9	0	0.000589125	0.016209743
PCDHB10	0	0	0.03347115
PCDHB11	0	0	0
PCDHB12	0	0.000790603	0
PCDHB13	0.018205957	0.000777672	0.01905783
PCDHB14	0	0.003856712	0
PCDHB18	0.013368681	0	0
PCDHB19P	0	0	0
PCDHB15	0	0	0.00091396
SLC25A2	0	0	0
TAF7	25.29112506	14.34110588	15.84365912
AC005618.1	17.81503056	16.34386184	24.17557772
AC005618.6	0	0	0
PCDHGA1	0	0	0
PCDHGA2	0	0	0
PCDHGA3	0.00905494	0	0
PCDHGB1	0	0	0
PCDHGA4	0	0	0
PCDHGB2	0	0	0
PCDHGA5	0	0	0
PCDHGB3	0	0	0
PCDHGA6	0	0	0
PCDHGA7	0	0	0
PCDHGB4	0	0	0.004835921
PCDHGA8	0	0	0
PCDHGA9	0	0	0
PCDHGB6	0	0	0
PCDHGA10	0	0	0
PCDHGB7	0	0	0
PCDHGA11	0	0	0
PCDHGB8P	0	0	0
PCDHGA12	0.009097997	0	0
PCDHGC3	0	0	0
RN7SL68P	0	0	0
PCDHGC4	0	0	0
PCDHGC5	0	0	0
DIAPH1	3.994928497	3.922532267	3.670513098
CTD-2024I7.13	0	0.005205771	0.005891789
CTD-2024I7.1	0	0	0
AC008781.7	0.555980588	0.419003953	4.931664024
HDAC3	1.891226939	2.380785899	7.803141021
RELL2	0.563294868	0.355792227	0.341729168
FCHSD1	0.227837043	0.125708582	0.099350149
ARAP3	0.022719478	0.018254852	0.01911751
PCDH1	0.221808275	0.142994138	0.058048126
AC005740.3	1.308798608	1.217616262	0.756359458
KIAA0141	0.475347432	0.360837779	0.311469159
PCDH12	0.045243463	0.002219974	0.017430826
AC005740.6	0	0	0
RNF14	24.24397181	29.0782292	69.07176251
AC005740.5	34.0146713	28.20093871	39.68069264
GNPDA1	36.29280329	21.52564355	63.44654676
AC005740.4	0.261357099	0	0
NDFIP1	5.336995924	5.642796159	5.14239452
SPRY4	0.203088513	0.086781879	0.14466096
AC005592.2	3.215096006	1.808425328	1.728339626
AC005215.1	0	0	0
RPS12P10	0	0	0
FGF1	1.078855994	0.094460348	0.088242011
AC005370.1	0	0	0
AC005592.3	0.025791772	0	0
AC005592.1	0.98973185	0.442205289	0.970668685
ARHGAP26	8.22082228	6.223961862	7.497302177
ARHGAP26-AS1	14.6061103	20.42566826	12.11048918
ARHGAP26-IT1	0	0	0.114117759
NR3C1	2.478603663	3.060130559	5.896813447
RP11-278J6.1	0.882626701	0.663245077	2.245447884
CTD-2050E21.1	0	0	0
RNU7-156P	0	0	0
CTD-2050E21.2	0	0	0
CTB-57H20.1	0	0	0
MIR5197	0	0	0
CTB-70D19.1	0	0	0
HMHB1	0	0	0
RN7SL87P	0	0	0
YIPF5	10.30112926	11.79289267	29.35631345
KCTD16	0.191852103	0.216432782	0.208547403
CTC-218H9.1	0	0	0
CKS1BP5	0.50004158	1.052931166	0.338606412
CTB-85P21.1	0.088638275	0	0.295411439
RN7SKP246	0	0.047746942	0
CTC-342P15.1	0	0	0
AC132803.1	0	0	0
CTC-367F4.1	0.741623012	0.296144056	1.020087174
ASS1P10	0.462218505	0.135899515	0.937123621
CTC-806A22.1	0.408932082	0.221446165	0.170422576
CTB-73N10.1	1.025915262	0.701502204	0.134637359
PRELID2	37.46246621	63.11118675	63.47134757
CTB-78O21.1	0.055409063	0.090235803	0.088577734
GRXCR2	0.056624507	0.243145072	0
SH3RF2	0.005765763	0	0.012244937
AC005351.1	0.053998848	0.06724741	0
PLAC8L1	1.520003865	1.289609516	0.927208854
RP11-118M9.3	1.675253782	0.284821115	0.136707863
LARS	20.49277336	18.88380609	15.9423421
RP11-449H3.1	0.032475077	0	0
RP11-449H3.2	0.511693387	0.249271276	0.242949355
RBM27	54.72417474	46.08606183	32.92731724
RNU7-180P	0	0	0
CTC-359M8.1	0.481190932	0.089524384	0.356650364
POU4F3	0	0	0
CTC-359M8.3	0	0	0
CTB-1H10.1	0	0	0
TCERG1	11.53468013	12.37404585	17.50094117
GPR151	0	0	0
CTB-99A3.1	4.689473206	2.059280744	3.060058349
PPP2R2B	24.14941089	16.31638092	14.07142451
RN7SL791P	0	0	0
KRT8P48	0.069578843	0	0
AC011357.1	0	0	0
PPP2R2B-IT1	0	0	0
CTC-255N20.1	5.169781392	2.256282085	1.750477807
STK32A	0.895033315	0.294689868	0.310441849
DPYSL3	0.012694426	0	0
CTB-108O6.2	0	0	0
JAKMIP2	0	0	0
SPINK1	0.058898266	0.030520139	0.020071309
CTC-327F10.1	0	0	0
SCGB3A2	340.5909234	226.0603792	256.0018009
C5orf46	0	0	0
CTC-327F10.5	0	0	0
CTC-327F10.4	0	0	0
EEF1GP2	0	0.008036698	0
SPINK5	0.342886215	0.477518038	0.159445453
SPINK14	0.29379721	0	0
SPINK6	0	0	0
HMGN1P16	0	0	0
CTC-295J13.3	0	0	0
SPINK13	0	0	0
RP11-373N22.3	0.237934401	0.059560377	0.117784226
PGBD4P3	0	0	0
SPINK7	0	0.019593244	0
AC091948.1	0	0	0
SPINK9	0	0.003239525	0.002632443
FBXO38	6.710613105	5.59076469	5.391817435
CTD-2283N19.1	0	0	0.058967342
HTR4	1.096144421	0.789822156	0.524010169
HTR4-IT1	0	0	0
ADRB2	0	0	0
SH3TC2	0.325814112	0.431781256	0.996579519
RP11-44B19.1	0.796777038	0	0.942461511
RNU6-732P	0	0.072359397	0.214940246
MIR584	0	0	0
CTC-529P8.1	0.00966798	0	0
RN7SKP145	0	0	0
ABLIM3	0.005778548	0.043817716	0.041503784
RP11-331K21.1	0	0	0
AC012613.2	0	0	0.003343174
AFAP1L1	0	0	0
GRPEL2	6.726856015	6.311435925	5.333481845
GRPEL2-AS1	4.39890524	1.749009928	2.19542292
PCYOX1L	1.487108406	0.551683443	0.523766312
IL17B	26.66303261	13.37379127	35.06674871
RP11-394O4.3	0.035457482	0	0
MIR143HG	0	0.005094722	0
AC131025.8	0	0	0
MIR143	0	0	0
MIR145	0.02539583	0.005937929	0
CSNK1A1	4.387024807	4.587054111	6.059676831
CTB-89H12.4	0.977109188	1.186238137	1.513709558
RPL29P14	0	0.0216979	0.111781204
ARHGEF37	0.44259681	0.047278728	0.242729578
AC021078.1	0	0	0
RNU6-588P	0	0	0
U3	0	0	0
RN7SL868P	0	0	0
PPARGC1B	0.307577461	0.842821822	0.572057323
MIR378A	0	0	0
PDE6A	0.011410442	0.006924365	0.008094787
AC008427.2	2.182952687	0.882349411	2.436363836
Y_RNA	0	0	0
SLC26A2	0.68008898	0.499628388	0.736362462
TIGD6	6.745076651	4.072664855	2.313888015
HMGXB3	8.572734266	6.518810355	3.702002754
AC011406.2	0.061447886	0.052867778	0
RPS20P4	0.40556582	0.528220354	0.283989016
snoU13	0	0	0
CSF1R	6.604462444	7.682808749	7.354164204
CTB-13H5.1	20.11077906	45.38128835	31.95863389
Y_RNA	0	0	0
PDGFRB	0.011685021	0.005481597	0
CDX1	0.023732498	0	0
SLC6A7	0.004748121	0.012858633	0.016981481
CAMK2A	5.272259852	3.754939788	2.645625342
ARSI	0.066483485	0.034689381	0.063265923
TCOF1	8.849091774	4.483754151	4.83103709
CD74	0	0.007093248	0
RPS14	44.29401752	67.87964514	45.29065041
CTC-367J11.1	0.527169254	0	0.120319812
NDST1	0.21732146	0.092496338	0.125718284
snoU13	0	0	0
SYNPO	0.012194774	0	0.011818761
CTB-140J7.2	0	0	0
MYOZ3	0.007709003	0	0
CTC-345K18.2	0	0	0
RBM22	34.50576091	33.70775538	46.36355081
DCTN4	7.035752907	8.443222741	5.71625902
SMIM3	0	0	0
AC010441.1	0	0	0
IRGM	12.5983853	3.689993913	10.83314847
ZNF300	1.069031835	0.806901767	0.96484941
ZNF300P1	0.043442115	0.200425664	0.015559355
GPX3	0.032487332	0.011625024	0
TNIP1	0.565019288	0.171276269	0.138153642
ANXA6	0.517433641	0.025057028	0.08128241
CTB-17P3.4	0.084068545	0	0.446347688
CCDC69	0.64421826	0.272457342	0.303644188
GM2A	1.637978477	2.185888459	3.493616261
SLC36A3	0	0	0
SLC36A2	0.033213643	0.024162357	0.020773019
CTC-224D3.1	0	0	0
CTB-23I7.1	0	0	0
AC034205.1	0	0	0
CTB-23I7.2	0	0	0
CTB-23I7.3	0	0	0
SLC36A1	0.699104617	0.50991249	0.932209037
FAT2	0.310746111	0.388198583	0.420225813
CTC-251D13.1	0.012570998	0	0.006674358
CTB-113P19.4	0	0	0
SPARC	0.034525356	0.006266107	0
CTB-113P19.1	0	0	0
RN7SKP232	0	0	0
CTB-113P19.5	0	0	0
ATOX1	24.5245096	15.76201131	15.03236271
CTB-113P19.3	0	0	0
RP11-54C4.1	1.501092364	1.206545105	2.300642273
G3BP1	9.581335653	9.597279514	11.26187976
GLRA1	0	0	0
RP11-54C4.2	0	0	0
CTB-12O2.1	0.070452171	0.007806587	0.015864106
NMUR2	0	0	0.018881744
CTC-550M4.1	0	0	0
AC091969.1	5.023232768	4.732295255	4.442806567
GRIA1	6.329232387	6.419386798	5.119389432
RN7SL177P	0	0	0
AC091962.3	0.488098341	0	0.167076889
RP11-461L18.1	0	0	0
FAM114A2	10.29967079	7.866310948	15.79760299
MFAP3	0.846948972	0.624209417	1.142117273
AC010295.1	0	0	0
GALNT10	0.049722242	0.07943748	0.065835492
SAP30L-AS1	0.399316688	0.103220153	0.064419353
HNRNPA3P7	0.098926228	0.142081875	0.130437719
AC008625.1	0	0	0
MIR1294	0	0	0
RN7SL655P	0	0	0
SAP30L	2.494914591	0.639826915	0.800218907
HAND1	0	0	0
CTB-158E9.1	0.005789302	0.0081157	0
CTB-158E9.2	0.545276776	0.53090882	0.864235902
CIR1P1	3.279039731	2.832058102	1.537041488
MIR3141	0	0	0
MIR1303	0	0	0
RN7SL439P	0	0	0
LARP1	27.20584323	18.29120647	14.63816417
Metazoa_SRP	0.008321018	0	0
CTC-209L16.1	0	0	0
FAXDC2	3.62051637	2.26302654	2.116273621
MIR378H	0	0	0
CNOT8	16.84403911	21.0117356	40.51983745
GEMIN5	125.7333741	91.33334799	189.9517683
MRPL22	110.5557494	73.04947962	73.05918688
CTC-280C13.1	0	0	0
KIF4B	3.66797525	3.275183175	4.151256658
AC008410.1	0	0	0
CTD-2311A18.1	0	0	0
CTC-447K7.1	0.456224262	0	0
CTB-95D12.1	0.539360118	0.410363876	0.167606656
SGCD	1.709820846	0.946750974	1.329815359
CTB-56J15.1	0	0	0
CTC-340I23.2	0.090647823	0	0
RNU6-556P	0	0	0
PPP1R2P3	4.822378352	2.673663748	2.223521015
TIMD4	141.7039301	39.10968972	31.73861579
APOOP1	0.070435808	0.209825954	0.100356547
HAVCR1	0.237887629	0.083997779	0.293660661
